"","tau1","tau2"
"1",1.43682071361899,15.6428904142775
"2",2.13950217303983,15.9694777982096
"3",1.0027940367226,14.6639411999135
"4",1.06518439883054,14.9540175296919
"5",0.892402652104192,19.4258336944544
"6",3.40560310487828,16.7256256828236
"7",3.28810959654651,13.7343299199601
"8",1.2982435511464,11.7432868938242
"9",1.11951904221628,17.604925972535
"10",0.995190668263371,15.4117807955176
"11",1.16408170577241,12.8790482496734
"12",0.99496544042399,13.7876349970135
"13",-6.23585946571459,16.1466263807227
"14",2.51202158068535,14.2023758857883
"15",1.39255593853753,18.7225079705954
"16",2.14778040089076,16.768467173032
"17",0.997258158457879,19.2222449636738
"18",2.16737683331392,15.3308966552211
"19",2.05833324990596,11.9473128417663
"20",1.02783750258102,18.7842015709978
"21",2.05881461467898,17.2702301498666
"22",1.02871515236043,9.70324397362046
"23",2.23322834549229,18.7026480950612
"24",2.24535652014524,11.2395187491957
"25",1.00530793056469,15.0726707098005
"26",2.56936286501728,14.6864753241411
"27",1.08244685929238,16.6461950523318
"28",2.70072742128991,16.6163253480974
"29",1.12470745592,17.8297227036553
"30",3.46036334551368,11.9184195120102
"31",0.996139084500303,14.5178216512729
"32",2.35925591335179,17.949146236466
"33",1.0945412702066,9.24261484564001
"34",5.83448174916296,15.05980082437
"35",1.08954155191022,12.9201533120753
"36",2.84194293443331,16.1644872890615
"37",3.75296558860285,13.2443129173765
"38",3.4047213569882,14.4451109382086
"39",2.62892448471878,15.3311137615359
"40",1.6891205557588,19.0564689930643
"41",2.23156611662602,15.9660176339228
"42",1.34887619863947,12.2981599145409
"43",1.37639014481375,15.4502236796689
"44",2.27350728910032,15.2711081036027
"45",2.41822198641279,15.7815432798993
"46",2.92413807107261,11.9894914117778
"47",6.80172679489138,14.0109388964594
"48",2.24191629951054,16.0866219528514
"49",3.91561134767364,16.2370226777008
"50",2.66464579877201,16.1144910764999
"51",2.6751686497152,16.3029119464814
"52",1.58310586643015,17.722183528459
"53",1.98285306292989,16.6629118459832
"54",0.974346361200994,16.9404395344631
"55",2.29429227407398,13.8096336297551
"56",2.24599220454802,16.5554405633175
"57",2.48023009255958,14.7519217657383
"58",2.83322536971422,13.9507513669533
"59",2.07118745994945,16.3318187189956
"60",2.74837801452521,13.8429315657104
"61",1.04079081441292,17.0122427903455
"62",1.00256688995103,19.0467484948945
"63",0.995591692942036,20.2623157994823
"64",1.32430177029636,13.4310763630324
"65",0.697763811772661,17.802387693436
"66",3.87601507719302,20.9633885073398
"67",1.35021238861409,10.5394210012827
"68",2.33278931446128,15.4680746201334
"69",1.64002290542872,18.4148946421221
"70",2.54657681132676,17.0554317286682
"71",1.20928953682415,14.2605327894125
"72",2.40762370732245,16.6861821164376
"73",6.18659294962531,15.6329914947242
"74",1.01408658664392,17.2152312014516
"75",1.27115344923182,16.1582580076307
"76",1.01316672189102,15.3382743955233
"77",1.1920372878641,12.1666782976246
"78",2.74054187105865,16.8033328365771
"79",1.2968566256587,17.2459377704884
"80",2.23805061689672,15.6879676387697
"81",2.48870652607682,13.0945826456575
"82",2.07272175781169,14.8660161497019
"83",2.56702144232207,16.1102024224396
"84",2.43923923991829,16.9706471463407
"85",1.01040848891064,15.3138213719132
"86",2.1580146494343,16.0681587182084
"87",1.0001366689467,17.5146557445183
"88",2.66270761250743,15.3355779800337
"89",1.7131133841243,16.0358196531953
"90",6.80143205193959,19.9958893272893
"91",2.08550675224267,15.7868402458631
"92",0.978377100976787,12.9683036581819
"93",1.05467747336376,17.2953346180735
"94",0.999635715446808,11.4531768890612
"95",3.05661146651688,16.8268596910192
"96",2.3547355985853,14.6918765827154
"97",3.34243046448467,17.4597272366694
"98",1.43439809382163,14.9385405938851
"99",1.66650254124371,14.8717842741903
"100",0.751053813695925,21.7403870821613
"101",2.28146197586235,11.1605427806909
"102",1.0118884285959,13.3815832967827
"103",1.00301168193748,17.6344602258862
"104",5.20799589365862,13.9778486137738
"105",6.79214723392381,14.9268360472983
"106",1.26800512567201,16.9178431486443
"107",1.28983914881069,17.0036225436467
"108",1.23418390496569,15.8034094043598
"109",4.1731034139403,14.2788086759419
"110",2.80754617227183,15.8198443431708
"111",1.33644998109256,15.5630097687872
"112",3.01027032523124,13.831763256933
"113",2.37326553947992,12.0443091451212
"114",0.843260847187122,11.4777036126489
"115",2.14353968836677,17.5054205491002
"116",2.34187547740791,14.854376815607
"117",2.6894914083578,17.0901314514679
"118",2.35470697641023,17.0405988460318
"119",2.7795699588337,14.1017790583113
"120",2.37972078537127,15.9282269986906
"121",1.03783211708316,17.721689701494
"122",1.49641937318367,14.1306172944768
"123",1.32988060621098,18.1013410180675
"124",1.33518462723502,14.3142412276165
"125",5.84501819329594,15.5368268407986
"126",1.37460174347119,6.99632730814573
"127",1.05612786885875,17.3759386899192
"128",2.65011584234026,14.078628640043
"129",2.86439416441167,14.7404983551221
"130",2.57584593048965,15.7060900536834
"131",0.880741899543616,17.1048510836789
"132",1.08093632833314,14.927197212113
"133",1.05506674387965,17.8676574429899
"134",1.02950084625829,16.4580895857926
"135",2.24818440228608,18.343024128767
"136",1.0566982892705,18.1636926025327
"137",1.00001374528981,18.1114344764474
"138",1.1457900568017,16.4828259070561
"139",1.93037095623521,12.7866732914382
"140",1.1426852664753,15.2845187487962
"141",2.68707339237861,14.3843459034389
"142",1.00410392768931,17.0001088623438
"143",2.74958913908635,15.7439224909187
"144",2.46063485879001,14.4221823200209
"145",3.06511537983289,14.734063884532
"146",1.4392420994002,14.4015803563072
"147",0.838200264234979,15.7356279039902
"148",1.39248875254427,10.2933693404712
"149",2.53245110226749,15.9765657299411
"150",1.33036937565995,11.2915998696927
"151",2.55430854191296,17.2589587191905
"152",1.03041260349045,15.1355881128371
"153",1.39607427950203,15.5128067770184
"154",1.0004218416284,18.5601471229749
"155",0.97377247863197,16.1338952330464
"156",0.981750527699667,14.6020406079563
"157",2.64201990760435,14.4682361035028
"158",1.3955782608584,8.4480790214127
"159",1.62671151202025,16.6537629516728
"160",0.825404380730398,14.6000283429758
"161",1.42953345013447,18.2311325680923
"162",3.81961549379557,15.4223678943308
"163",2.18511795536309,16.2304734484339
"164",3.36472632658317,14.2747635069081
"165",2.34380170937711,12.8817894496452
"166",2.26949586451822,11.6181821296803
"167",0.999802637715071,14.4087083670693
"168",2.91983559079949,16.2434735786345
"169",1.19647272490872,10.7176351257518
"170",2.57605684747601,9.49054333794849
"171",2.67601705089005,15.0653727458502
"172",2.107370425206,16.4989250864853
"173",1.00347887364117,16.5973017473885
"174",3.06901005280973,15.8299494706175
"175",2.83970916221409,15.1923481469662
"176",1.04108817770655,17.9330085622249
"177",2.26200908344052,15.4106673543027
"178",1.57573209106455,16.233972725631
"179",1.62483364896789,15.5821746809583
"180",1.58559473063998,17.4353532331465
"181",1.58772712885404,14.1690522051606
"182",2.4631123276362,15.3487896908591
"183",1.45225285497271,15.3389540498373
"184",1.10636386632188,7.61586799190432
"185",1.05895138376323,17.9049191394977
"186",3.34852154451881,13.888110697811
"187",2.40289461526015,15.377526797375
"188",1.39002429620043,17.2470772420438
"189",1.32286265241412,17.0862569016837
"190",2.35821918697808,11.8280032527111
"191",0.956337535276811,19.0586614865175
"192",2.77184664448695,9.2806814740809
"193",2.28256942370785,13.1299633841568
"194",2.38364236890711,18.6628959145862
"195",0.918050290514068,19.2506584108108
"196",1.75532637512915,15.2624509552259
"197",0.83349455370047,14.5676242305707
"198",2.52093728505801,15.7905985049666
"199",1.07237579348291,13.1535361415661
"200",2.82532007219535,15.964504498931
"201",1.19200262111153,18.3232282129295
"202",1.00211117602033,14.8025277428697
"203",1.26865952760162,14.6614100758684
"204",2.13518194475645,16.8673288086837
"205",0.998397104467034,16.4998724732186
"206",1.0712287079127,11.248748916774
"207",0.953798635450817,17.028106357317
"208",1.76250110387099,14.4537183868787
"209",4.26130044392075,14.6148190620339
"210",2.21375878080581,17.5118993700205
"211",1.68819526016148,16.4502890089562
"212",2.93926999298342,10.6296252699624
"213",2.52461409005457,14.5511758482278
"214",3.19011451613386,14.7758972877635
"215",2.07598891232908,12.6817598097986
"216",1.01455314211582,14.8229051721086
"217",2.42718966024206,15.4892106332674
"218",6.73967848902225,16.9414985620047
"219",2.12950536968977,15.4483924660221
"220",2.99585983699381,14.6335495473908
"221",1.23293256481828,19.2362331372975
"222",1.26202296261145,15.7466955059767
"223",2.28347545472186,15.5002293913822
"224",3.70029069771228,11.1571938127751
"225",2.19768506148342,16.0484501470858
"226",1.10131994535409,15.9804164831694
"227",1.06307991384621,17.1621308090873
"228",1.13494760201569,11.877095193221
"229",0.929270459054246,20.2845736784232
"230",0.991158135612238,14.9522689538135
"231",1.13677888172979,15.0245946125861
"232",4.45054790335809,16.7912677998648
"233",2.19911121038274,14.7211171630987
"234",1.08941741237032,11.9963381476067
"235",1.01847419985547,11.3601350589036
"236",2.25891129159355,14.6187362282531
"237",1.56856696735805,12.6022994315278
"238",1.25953668163932,15.5353893357555
"239",2.17365962723917,15.4427669970088
"240",2.09755830724554,16.2180548519503
"241",2.64005270338191,16.1920086587063
"242",6.50741518531523,14.4097383914853
"243",-0.481703883070461,17.8254290881269
"244",3.65840547292133,17.1442449746982
"245",3.24081873947082,14.2603138159589
"246",1.46737771931565,13.7354991108207
"247",1.15932056470979,17.6140408149614
"248",1.5114968358582,17.9208776766691
"249",0.898016871069925,18.5125977042398
"250",3.00288150041969,11.8391740478533
"251",2.82577528507593,15.1334164246154
"252",2.27256008020205,14.9978025175774
"253",1.08115625997891,11.8250614125068
"254",2.15717123651149,14.7016365594723
"255",2.41087221715654,17.4591402640854
"256",1.18355988931523,14.915814472876
"257",6.90218681679213,16.7786003665608
"258",1.03677743559763,15.7661717282239
"259",1.02579526899377,16.2681706163342
"260",1.00101089660215,16.3822536311336
"261",2.07326826453175,15.9028948760898
"262",1.54750862206734,14.1279183220684
"263",1.41500887561698,8.62093781293697
"264",1.35312881165501,10.284574596529
"265",3.13743723497963,15.6072412609786
"266",2.56453522129106,16.0742698221291
"267",0.986327436874281,15.8718270868574
"268",0.739728399874383,13.3228626173073
"269",2.13042963833277,15.089276322307
"270",2.23015793425185,16.5217231746375
"271",7.38526253069405,12.0102316055657
"272",1.66304084807323,16.2945544006551
"273",1.47072523229347,16.9411135862848
"274",2.28714380725072,15.173128980027
"275",3.2779972867262,15.7766446298358
"276",1.00029329701233,16.9521835691332
"277",1.74451607796396,18.0594684713702
"278",1.05791820697433,15.9375319673515
"279",5.96646090377317,16.2441786171309
"280",1.21789141321443,18.0912574682535
"281",2.77892110169978,13.2067939043907
"282",1.0107780204485,16.6341401676983
"283",3.48666985698841,16.4725374582754
"284",2.11819647607159,16.1272136381898
"285",2.14355430458929,14.8368187064218
"286",2.22054162557806,15.6785082343581
"287",2.17075804505734,15.4966107376739
"288",0.983245828586849,15.1535619868608
"289",1.0163637850628,14.3512639937695
"290",1.57350236853008,12.9619358938519
"291",2.75207615260275,15.87471027654
"292",1.40832769942685,14.2278720876163
"293",1.08519500225008,17.6028507620923
"294",3.04362239349701,15.3302011136511
"295",2.36295249408691,16.7773023717698
"296",2.91885832466219,15.3432156211607
"297",1.17162922848293,17.4827702579912
"298",2.24376317412509,15.7432061508658
"299",3.63965416793183,16.0367781089833
"300",1.02838329245744,15.687760594239
