,b_1.apo,b_2.apo,b_1.symb,b_2.symb
1,0.19314838158931,-0.025128908688739,0.213395360299176,-0.0074797284017042
2,0.173310465047854,-0.0243209874942376,0.139209708135155,-0.0099097870251623
3,0.213493890224854,-0.0253114292246804,0.208915373011894,-0.0078687421636199
4,0.175327392085117,-0.0246054114443268,0.149353323221168,-0.0177699409152352
5,0.200202780024808,-0.0237307355228837,0.224535388653201,-0.0068432319188563
6,0.19102604659439,-0.02326495233934,0.150977726528991,-0.0093231061178426
7,0.181375411476158,-0.0273298452386406,0.13738577608501,-0.0095460602260194
8,0.205039957456458,-0.0244895724493029,0.255583486227395,-0.0095647609131889
9,0.156199049794787,-0.02364681621021,0.226977313208154,-0.0048309570327614
10,0.198333184584382,-0.0237165287726485,0.143528797213345,-0.0132418797875542
11,0.188469565359425,-0.0238140196376434,0.144655690115188,-0.0091681891559334
12,0.164295693855841,-0.0222006797639942,0.144769789771195,-0.0099777005748097
13,0.198846405913181,-0.0246181864383857,0.138358107705234,-0.0119283202518445
14,0.166932919535206,-0.0289034034061929,0.138760522236345,-0.0080186825152063
15,0.114508640249498,-0.032107898981177,0.22019710673854,-0.0035413820558014
16,0.191105338167671,-0.027037194690434,0.186324962617133,-0.0065238921481583
17,0.218084652377452,-0.0249116744554542,0.148408213392846,-0.0124187632610413
18,0.188534448519204,-0.026476394520398,0.144961768739702,-0.0109746347067639
19,0.182333449481138,-0.0236373744388032,0.148165964300928,-0.0076210307650002
20,0.174983442879449,-0.0263387112379569,0.154072282512772,-0.013666541585295
21,0.209143845567692,-0.0222864283179585,0.139944389380885,-0.0126743585206119
22,0.182223009614711,-0.0276292927608135,0.141464782449789,-0.0130542679018556
23,0.143866258039249,-0.0246535413985685,0.207734888380997,-0.0092963241163927
24,0.183771595466257,-0.0260243656626481,0.143655402003854,-0.0103321984235179
25,0.181392192419141,-0.0245561317476072,0.138611475095448,-0.0140125546956162
26,0.181179672552237,-0.0270260567409425,0.143895615759351,-0.0122066044569571
27,0.199191390748579,-0.0286154088289721,0.13723250292888,-0.0128719744966081
28,0.18904205499611,-0.0260266816908034,0.191794161021444,-0.0052820733719655
29,0.192683065722999,-0.0269832605568111,0.14103052457847,-0.0126693495094693
30,0.17914588737499,-0.0234811680903807,0.141096707335596,-0.0083577284855497
31,0.182575649204214,-0.0265423485486729,0.222596024080743,-0.0084785674580775
32,0.21559592481908,-0.0249334305924739,0.209635685557097,-0.0084531653591354
33,0.21827499763825,-0.0270031854436463,0.149333023105012,-0.0096288521285195
34,0.178297372686435,-0.0244655590042374,0.14091694500447,-0.0138423906651923
35,0.156152457305307,-0.0246009905233613,0.143535158175099,-0.01456772555155
36,0.192115110575602,-0.0219074944156227,0.195834066636508,-0.0095980483839357
37,0.183646805869699,-0.024020780439634,0.144536022897208,-0.0086518869324692
38,0.19067433654275,-0.0259160411642315,0.207225836469038,-0.008126858657151
39,0.210113130590951,-0.0255229029756056,0.150904952821154,-0.0116240891049627
40,0.217171678792529,-0.0252810443619105,0.201719579136858,-0.0054931017409617
41,0.20597165733636,-0.0278008422856071,0.151341620079898,-0.0139343955716006
42,0.188517909560894,-0.0213598760293277,0.150287664966058,-0.0112288175173501
43,0.190816472329787,-0.025179630690087,0.203019772279043,-0.0094432899923878
44,0.198395035145868,-0.0242034349087484,0.14361214363364,-0.0109095263695493
45,0.16583441330452,-0.0263127722065174,0.133801463592678,-0.0103951062712808
46,0.190274646199973,-0.0248392258557581,0.151360671645129,-0.0151734668369369
47,0.183654958590355,-0.019782415782875,0.134011887743691,-0.0151827935075238
48,0.205023425610508,-0.0271968437701041,0.149929657491769,-0.0148623650582394
49,0.182462769666784,-0.0268399512541765,0.149112636822582,-0.0100638873422363
50,0.180687009607443,-0.0242852719252554,0.14624411151405,-0.0145532079939438
51,0.190962214335046,-0.0276543986538428,0.158689904147252,-0.0026583785979727
52,0.18865291441521,-0.0251349353991812,0.141353534329273,-0.0106765245934875
53,0.183538452078533,-0.0258322445769844,0.140058220599655,-0.0085823747092524
54,0.195811930240104,-0.0280121500952226,0.219156004811009,-0.0039437943799885
55,0.218191512198924,-0.0262143636730118,0.236144831308158,-0.0047188369196402
56,0.194148022310669,-0.0238430186547161,0.143807400989306,-0.0128646804216612
57,0.152799287004801,-0.0275438520892141,0.198815512032623,-0.0103895729487797
58,0.155585962552068,-0.0231426192512748,0.134927046280759,-0.0127427030021904
59,0.199143648384281,-0.0279318658878824,0.205791448426638,-0.0050429421645321
60,0.186631577871304,-0.0254671115636321,0.198831623492442,-0.0068049753308654
61,0.197529636579843,-0.025762068527678,0.215055093056852,-0.0066108283318058
62,0.199984896542288,-0.0266033450020653,0.203781958348427,-0.0063655073291747
63,0.190114466408439,-0.0260132603780307,0.129573447063049,-0.0110011710811795
64,0.214511867381932,-0.0258482893259138,0.140558694344855,-0.008923904633699
65,0.179714204737602,-0.0212200553695941,0.135536100006819,-0.013962160670034
66,0.19836352033428,-0.0270517412830986,0.15220514880577,-0.012171368809967
67,0.17056449653029,-0.0231834388535171,0.15212641532884,-0.0122428139969324
68,0.181066221210824,-0.0228286370051383,0.201652106363632,-0.0058861730136984
69,0.198885138207821,-0.0264237448149911,0.209646914203639,-0.0063731416222794
70,0.188603674901937,-0.0201484075928331,0.143765586399273,-0.0116753807062718
71,0.156758498789112,-0.0227271565528297,0.246847353513811,-0.0093946763240626
72,0.162658480820224,-0.021730710827829,0.144982636832377,-0.0185875448004498
73,0.182125115232537,-0.0280118807209945,0.202414433026693,-0.0078253181792565
74,0.178043419966453,-0.0244801282505932,0.197816567119889,-0.0097298407396973
75,0.141153120768123,-0.0213952319912335,0.190420458636643,-0.0076208006211447
76,0.198233171897458,-0.02851957073576,0.197013139109193,-0.0096153246850288
77,0.235286792558931,-0.0252996392881321,0.215369994009062,-0.0082324301028571
78,0.173829436594449,-0.0200200483778494,0.220393805494782,-0.0091067766032169
79,0.207504807271358,-0.0277148127892954,0.138225987845205,-0.0126637238645829
80,0.204017490589979,-0.0252994426525488,0.206872966606927,-0.008902131649625
81,0.14492193014072,-0.0234047551361782,0.216339394981775,-0.0148034569702222
82,0.208931126876905,-0.0239019416022793,0.2170384663641,-0.010674041488316
83,0.203225395684981,-0.0284045473666348,0.21047481719578,-0.0069862349952522
84,0.193038415020942,-0.0268366219903935,0.206000823594461,-0.0051641339186551
85,0.146167911490658,-0.0228610663099513,0.141781070081638,-0.0114783668408805
86,0.176095033298505,-0.0250047763114975,0.171242978650106,-0.005623038418675
87,0.185607151168346,-0.024973280624127,0.138228935013817,-0.0092530529451454
88,0.180302503832271,-0.027897308713994,0.152759355546507,-0.0058948632983594
89,0.106987509921444,-0.0309137426286179,0.138472236963819,-0.0122232131352626
90,0.177955389401016,-0.02254714123984,0.231991016888573,-0.0105582750364682
91,0.193649721630789,-0.0249282939492697,0.14128257187075,-0.0120395211153743
92,0.192451867142594,-0.0211736736691568,0.140429581562158,-0.0119448806008271
93,0.184041424280303,-0.021382018121937,0.185366744823634,-0.0073891545647506
94,0.19397284852181,-0.02754914607634,0.151405559385252,-0.0158504655978716
95,0.192660744305485,-0.0239469744308089,0.157839935065166,-0.0128406411482753
96,0.189412734146904,-0.0250791684266338,0.147765701792811,-0.0154374760629079
97,0.201224814007017,-0.0257429686991443,0.233269506321352,-0.0044566365780693
98,0.173430136463447,-0.0239248923070964,0.220978533921504,-0.0076838056319931
99,0.185319084506743,-0.0260125454256616,0.144020972032379,-0.0086907562607024
100,0.206269615444052,-0.0267831665408791,0.142127812314201,-0.0112490213984358
101,0.22094573563109,-0.0241085549300732,0.23818647351877,-0.0074488232891462
102,0.219950041886174,-0.0241492323532175,0.228138703540032,-0.0063332514208293
103,0.207997529966172,-0.025745604563763,0.16507869556105,-0.0135441413645714
104,0.193880153296464,-0.0244178109591752,0.141161027472786,-0.0127645289603762
105,0.171484533540528,-0.0222559963574137,0.240345540958395,-0.0073032034000892
106,0.187412054883499,-0.0250142108525036,0.20883141198041,-0.0077912755348385
107,0.204670028896612,-0.0248844143681425,0.141658377601889,-0.0131878951813882
108,0.192918728520232,-0.0265571664877656,0.148042925440017,-0.0107763653176555
109,0.199645952061307,-0.0248998881805956,0.185308835765188,-0.0064316954840292
110,0.122262397858296,-0.0251252450893641,0.140461823489163,-0.0130433832718828
111,0.20286633210113,-0.0245311908676383,0.139069399081597,-0.0118822601389678
112,0.187251886143512,-0.0236581008461799,0.154362202173996,-0.0120473360398604
113,0.157639362645206,-0.027011519570261,0.185964979086925,-0.0081765125355447
114,0.203247601236683,-0.0261597343991974,0.143748293964978,-0.0134071506667326
115,0.202514604889809,-0.0260362677876439,0.153363807786058,-0.0093473211038477
116,0.194170102110831,-0.0284065192120828,0.134351378310493,-0.0123367613676007
117,0.186238582099256,-0.0270662663787208,0.16655014322371,-0.0081978231049532
118,0.207883303212277,-0.0276335023476731,0.220787154770849,-0.0089357614886689
119,0.181186011604108,-0.0282168675107119,0.198615423651055,-0.005008519982778
120,0.191679810618103,-0.0248229721040576,0.151004005416401,-0.0134567173003743
121,0.190022711198601,-0.026979166046743,0.133710861977697,-0.0085206611251493
122,0.174139149878862,-0.0256268363924426,0.201479945698715,-0.0053031352114715
123,0.183587676917915,-0.0245030557739169,0.141060100570144,-0.0115190161339423
124,0.179270708327069,-0.0247769873418842,0.147740119685818,-0.0115624077663598
125,0.140399275448151,-0.0245961983988682,0.144808988089024,-0.0074564836107309
126,0.198581413646301,-0.0212740198638035,0.144005933556252,-0.0128107109450259
127,0.200750494093323,-0.0267264912223868,0.148193002584737,-0.010343252587499
128,0.207753214406595,-0.0227022702625989,0.137327889784457,-0.0121986677230581
129,0.18440239479012,-0.0230645825377078,0.199803015511497,-0.0055803336623956
130,0.184706028654467,-0.0240199643939056,0.144612130145905,-0.0106391576575258
131,0.193388148345746,-0.0259124576670794,0.141571664885537,-0.0089313340661267
132,0.194294270399153,-0.0284213806307717,0.177267464337325,-0.0090081874471625
133,0.192269399664471,-0.0247513688533449,0.212458990080569,-0.006939849649611
134,0.174976888266373,-0.0257375974089369,0.139626761387116,-0.0078641019031601
135,0.200709281014456,-0.0241126181182581,0.235274585414199,-0.0091027902401272
136,0.177438985716497,-0.0249424346389662,0.14417620867771,-0.014274756685812
137,0.182401650321823,-0.0217892627802942,0.180593901363091,-0.0131077104192825
138,0.196321081148212,-0.026722061683148,0.202931720667214,-0.0093634856132385
139,0.180748420256032,-0.0267668528371473,0.199224924829706,-0.0085168529842572
140,0.167848112306675,-0.0238138941964839,0.14450254105781,-0.011402231789547
141,0.219036604810295,-0.0241930339867072,0.215589669479287,-0.0066511435134287
142,0.195236057726264,-0.0256775935828857,0.134146867397679,-0.0072025209264944
143,0.189500510993832,-0.025671160823129,0.16888323157683,-0.0081589733685885
144,0.178253519600665,-0.0310400639980698,0.125521331514709,-0.0108192069732644
145,0.141236722404319,-0.0229843971795266,0.218546037419481,-0.0098375217295033
146,0.182319237036045,-0.025223995690889,0.216240485267033,-0.010897059891231
147,0.165192106320105,-0.0255139875485938,0.232740494564847,-0.0086235391205149
148,0.176743406284848,-0.0241924219061675,0.144445935029629,-0.0125449516945622
149,0.190877495160269,-0.0284293365866224,0.148693877408204,-0.0126720651447331
150,0.174468878892278,-0.0256210292932611,0.232718540533696,-0.0081035456044768
151,0.167461836842922,-0.0267483697044382,0.191092690928731,-0.0078417446732458
152,0.175552845297149,-0.024273846117214,0.1352310611168,-0.0103115065952038
153,0.196144771881632,-0.0239085008128728,0.125801224051371,-0.0138879559148432
154,0.170054713719895,-0.0258039152305379,0.201905310824488,-0.0056388866883496
155,0.18782729762377,-0.026470402260932,0.142897502585713,-0.0098768981135833
156,0.194326421494537,-0.0288414976587136,0.154100246830065,-0.0098547178655518
157,0.185958582900518,-0.0215877777945478,0.185107789697963,-0.0067686440239499
158,0.175662108099062,-0.0234729072917771,0.22437285959888,-0.0066847526180596
159,0.200920295775602,-0.0223269622503827,0.139306772162383,-0.0137355935770712
160,0.1936790255719,-0.0254210127596188,0.214271850348002,-0.0039472515027887
161,0.19186976602267,-0.0270241719227125,0.148088216703263,-0.0140064110407758
162,0.176614824621227,-0.0273624098965338,0.14206274693187,-0.0151405087887704
163,0.160945689416311,-0.0261535698692101,0.202171810704467,-0.0065580215909643
164,0.210015032748104,-0.0253244122560437,0.143748090326811,-0.0128547418642398
165,0.188679194450453,-0.0249801971018406,0.179327015635355,-0.0020304312227558
166,0.195476995052206,-0.024700822245851,0.214671307247199,-0.0054831449549339
167,0.185304006901489,-0.0282473329345932,0.139939010245292,-0.0100386804927064
168,0.190561635459108,-0.025760894438165,0.194608340903487,-0.0071685867344249
169,0.192153719049962,-0.0220470341654694,0.15000342264706,-0.0110017865493121
170,0.15401667680613,-0.023647469340191,0.143303857256605,-0.0112117826606248
171,0.190655988392122,-0.0260584389182863,0.145630079462551,-0.0120134050821317
172,0.14720959643771,-0.0272549044488108,0.209786258983256,-0.0090594438349254
173,0.192129141049443,-0.0248201237842993,0.155154916138165,-0.0147971817395522
174,0.188104210994785,-0.0255535781755956,0.144384519201945,-0.0106657111941179
175,0.209117071190912,-0.0290545807092606,0.133675788816785,-0.0084504219834965
176,0.198215671489572,-0.0294739740646726,0.167506500995552,-0.008607946326246
177,0.209962963674869,-0.0246887876900668,0.20586416996152,-0.0107420571277291
178,0.202925726417786,-0.0219514973835465,0.20164702825911,-0.006296615609137
179,0.217623776521436,-0.0235155552592999,0.14489173013743,-0.0118207989683029
180,0.191795768181279,-0.025949934534972,0.141749200536814,-0.0151051976179555
181,0.164645430936429,-0.0302397749967573,0.214346570922166,-0.0055995401042241
182,0.162820915271484,-0.023187765423396,0.222362902605468,-0.0116239050377353
183,0.189268803204226,-0.0249837272365105,0.222846841797716,-0.0072935193963491
184,0.166998050111429,-0.0241399443704027,0.144297588676245,-0.0108599369045626
185,0.185348006580396,-0.0239511563092485,0.143041827812498,-0.0097829185895514
186,0.183894004588804,-0.0249037689690505,0.154388352089518,-0.0118224797574679
187,0.18441470509634,-0.0254370510868463,0.220249001361827,-0.0081949659667515
188,0.173772411903334,-0.0258808561069398,0.14180300091134,-0.0107174139053078
189,0.184630108578204,-0.0269430829188739,0.14298559088517,-0.011999488027105
190,0.169481313470097,-0.0263884126354514,0.223842064430426,-0.0092140945842403
191,0.189983702637406,-0.024724648591901,0.229510779407736,-0.0079755592274296
192,0.212515073804783,-0.0254921841984646,0.213317347731454,-0.0056682362376649
193,0.171744099306576,-0.0239690668494653,0.150359787406557,-0.0123480749615203
194,0.17593409704278,-0.0247273934131459,0.168516521386868,-0.0066768310388167
195,0.108218140105885,-0.0270077347638117,0.145600669575992,-0.0114858897903369
196,0.20687639681408,-0.0248578293467666,0.167352838914855,-0.0088996952139281
197,0.192113232419945,-0.0258897323138693,0.136623000227104,-0.0070284813565635
198,0.168588374737074,-0.0247102977353117,0.136839675808862,-0.0162582295249136
199,0.187317417939363,-0.0286120827656166,0.143870941062705,-0.0133992454825573
200,0.181931956246864,-0.0240973013221966,0.14763219144809,-0.0103561182565768
201,0.20420279699792,-0.0286566291423724,0.231630986263152,-0.0096708030533048
202,0.187529814887659,-0.0232254151966849,0.13915848125389,-0.0133450486320722
203,0.19005018201331,-0.021798614977509,0.141859372149984,-0.0097671332716803
204,0.17849226246503,-0.0217031547453442,0.235592904982152,-0.0104877877188457
205,0.183806127209766,-0.0226427042954847,0.141996140414406,-0.0115323559288884
206,0.198772314221438,-0.0255191611909585,0.211815871176358,-0.0072273461627426
207,0.176004066669619,-0.0266663509315519,0.153628862957458,-0.0092046062802815
208,0.176911794013408,-0.0245774199282313,0.216133842572746,-0.0049295048483912
209,0.162728771711924,-0.0244653597943171,0.221536533787848,-0.006172896321124
210,0.193983495761762,-0.0239898646612485,0.212958690891706,-0.0081508758825636
211,0.169827998430187,-0.0272845597328045,0.146264951733097,-0.0083771424935698
212,0.179022067060122,-0.0295461723758087,0.140148398301016,-0.0080252168788418
213,0.10696455521856,-0.0219310560303963,0.136049413236187,-0.0144918102106846
214,0.208216622637354,-0.0262027502163751,0.174311494746687,-0.0112663652162831
215,0.185078625671397,-0.0267703923351986,0.215559360007397,-0.0067579698055931
216,0.190180501485253,-0.0233402325311955,0.143444054393932,-0.0098463765548283
217,0.198367704797812,-0.0214582043416767,0.206907652016735,-0.0075998352712244
218,0.183470082547051,-0.0268402945644207,0.232654092217207,-0.0073329526324338
219,0.203936322234128,-0.0247733164928463,0.198038812018187,-0.011698594372524
220,0.183195240156061,-0.0255758139421584,0.133204946217909,-0.0105785245176564
221,0.189345928337763,-0.0261384532123056,0.139823419443923,-0.0123951760293759
222,0.145901497240335,-0.021967009895498,0.15448368071139,-0.0102675554484566
223,0.182483532577583,-0.02503295842291,0.134631279158228,-0.0111197667945777
224,0.191788726686311,-0.0292120429660688,0.2267061980153,-0.0071187422947768
225,0.162285398113015,-0.0270487907363691,0.12913888027621,-0.0088394045726776
226,0.206977343064138,-0.0246873943458712,0.19759910057146,-0.0074482862359078
227,0.188736923908494,-0.0231694226995015,0.15091777453172,-0.0099891928913149
228,0.214711201934667,-0.0228480790721077,0.150759795948149,-0.0113839949526382
229,0.193099612952146,-0.02472813684864,0.210230540090806,-0.0062107322022207
230,0.188972109603274,-0.0254770728846288,0.196926914762949,-0.0085597634009491
231,0.186112873501122,-0.0246927569334559,0.22606301849392,-0.0052212961579413
232,0.199498762212577,-0.0240023330844006,0.14660785306428,-0.0117975167493398
233,0.178766448315076,-0.023625839516111,0.201938314051126,-0.0055464020012185
234,0.117671459591138,-0.0273464223301105,0.218323789200949,-0.0091470496471548
235,0.198385561185621,-0.0249993265192563,0.152026365598561,-0.0128631999082383
236,0.148394139005966,-0.0263499473625287,0.147300070755538,-0.0138749680718185
237,0.194320150576572,-0.023689964542881,0.137965622618779,-0.0101012786695486
238,0.144729625283412,-0.0253200448382875,0.131987243181697,-0.0127238394629683
239,0.195707737640649,-0.02703422621818,0.206151301216599,-0.0042683608871496
240,0.195059146002519,-0.0258604847263502,0.144118262759476,-0.0125516388827066
241,0.198723975570081,-0.024618362574599,0.152883624894474,-0.0090355334599515
242,0.21517770051356,-0.0252599420489497,0.1473494985652,-0.0118413467947156
243,0.212771259868695,-0.0251494394679248,0.186863379840112,-0.010154213729172
244,0.192699708091052,-0.0225657984048777,0.149387668087455,-0.0138338419436096
245,0.185946848966264,-0.0255138481162794,0.180719634988719,-0.0110493705585817
246,0.185959072176131,-0.0266493947564553,0.137389210075315,-0.0148141448583013
247,0.171110638629117,-0.0240026898612976,0.219817898085298,-0.0062854562524586
248,0.176636187293258,-0.0248674959310821,0.213572663766071,-0.0058031704589447
249,0.203010936902608,-0.0234111697007149,0.144195225147365,-0.0108873723469018
250,0.179193939709796,-0.0255893327022581,0.209681539567386,-0.0069380118021684
251,0.0879698394257143,-0.0280388683391624,0.141455548970969,-0.0131321596024396
252,0.189917683101271,-0.0244025160974333,0.14120966305712,-0.0121174541063585
253,0.170509631219208,-0.024651481257495,0.146782212470574,-0.0139438186345376
254,0.174240727340002,-0.0263186198266212,0.152841745003821,-0.014808464115048
255,0.177072089570575,-0.0217106542531995,0.134106530594581,-0.006459771822903
256,0.150120090669075,-0.0265665128110068,0.243715872003599,-0.0077894581009822
257,0.171680783640739,-0.0227757677599262,0.14190838891798,-0.0131011911842619
258,0.178406015165637,-0.0226398812106152,0.150022370005273,-0.0127283761384309
259,0.186005442583503,-0.0266750579191781,0.135665866223708,-0.0105640523348736
260,0.204933219424158,-0.0220777888555573,0.138022203774103,-0.0083114887418944
261,0.194480246960903,-0.0258121924291015,0.209862686956084,-0.0076810082147895
262,0.215065413383754,-0.0267905518371905,0.210376914543748,-0.0044690505343165
263,0.221900918718141,-0.0256492809973368,0.147180110403603,-0.0121263940506499
264,0.210056592461779,-0.0241789917912389,0.148978401012991,-0.0124315994922307
265,0.185668973314663,-0.0285213652909289,0.138720550857193,-0.0111145394104239
266,0.195765687985492,-0.0243092052285764,0.147049750732098,-0.0090145218739962
267,0.210494774537722,-0.0223872881022416,0.22640184358225,-0.0069941448551306
268,0.187328502032419,-0.0273821499910893,0.220269499576407,-0.0078166349674204
269,0.184062717629471,-0.0243586312810327,0.146519882162283,-0.0103591154408855
270,0.186431246148908,-0.0225749793709129,0.137333148620549,-0.0098666362628255
271,0.191449709948864,-0.0267284932189704,0.153538301057585,-0.0128378966242611
272,0.20743135520919,-0.0240583482156293,0.203787804218842,-0.0080947185843244
273,0.182824723033813,-0.0240100375483395,0.217375137443061,-0.0078406588566949
274,0.179007769431706,-0.0245475560299535,0.13451309282663,-0.0120089757687849
275,0.19928811811664,-0.0251937595314192,0.226721341292325,-0.0064711299445656
276,0.171435467567074,-0.0260087915877034,0.221134775456648,-0.005958745529393
277,0.21421515785591,-0.0231427024984111,0.199741647110982,-0.0078172247734173
278,0.195912409366476,-0.0270330446795512,0.169472958375771,-0.0050610900601902
279,0.225988580681257,-0.0232854108260259,0.142363683924316,-0.0127031042218142
280,0.196489352979546,-0.0252409925383779,0.212002231565848,-0.0057820524783737
281,0.181946812475013,-0.0268096085466778,0.199573005598668,-0.0071600948629608
282,0.194600202126023,-0.0263355001452255,0.220400871467918,-0.0060024016203427
283,0.191876099673718,-0.0252290410493589,0.203014483189452,-0.0112907522190487
284,0.178067104367719,-0.0269437838948699,0.202443823632968,-0.0068348684826114
285,0.205921356228425,-0.0246466219589919,0.213471417113967,-0.0096800614667212
286,0.192871155567598,-0.0266643218402528,0.205082386073391,-0.0070457124668966
287,0.143618499383517,-0.0233919014151707,0.136794590402749,-0.0097203699403574
288,0.18488116690664,-0.0227041228038404,0.144446687833862,-0.0124600296262805
289,0.169633903159519,-0.0265216413606724,0.14434813378773,-0.0098941876309552
290,0.180400242750524,-0.0260584477455835,0.134238364823157,-0.0127480919453495
291,0.166846077048724,-0.0256162298914628,0.133036919722734,-0.0079482908463733
292,0.195920185893874,-0.0248983972796961,0.213687621253569,-0.0073588829144947
293,0.196486163428055,-0.0237103691109285,0.134669340323357,-0.013066948033196
294,0.189126287819685,-0.0259249390277206,0.139868548883749,-0.0120922292677268
295,0.203138052561146,-0.0231792724686114,0.202850464324382,-0.0089155129518759
296,0.186642791842453,-0.0244025180681689,0.136509644116019,-0.0101893557438576
297,0.194219954345887,-0.0196006409401963,0.217618004742993,-0.0070071252355427
298,0.211445644065356,-0.0235781708830081,0.142839720891259,-0.0141090569488642
299,0.207903601844742,-0.0248742275664323,0.13892180827699,-0.0132125181547722
300,0.177241841008786,-0.0241422794841899,0.243164585054946,-0.0104117496672649
