"","b_1.RES","b_2.RES","b_3.RES","b_4.RES"
"1",0.174225876860482,-0.0283114854424341,0.0873730893608667,-0.0260726328878746
"2",0.153773476312934,-0.0365413705654902,0.044645591114787,-0.022507143917916
"3",0.215557204403224,-0.0388513485730158,0.034442409388444,-0.0194733245621497
"4",0.2209144727205,-0.0411596750001535,0.0465345306650939,-0.0251378280481552
"5",0.232319928203519,-0.0369295708725992,0.0645895367207864,-0.0181906079997586
"6",0.257043931443191,-0.0342869709966616,0.0680079210766764,-0.0212681785463224
"7",0.134212659990814,-0.0378735028186434,0.0445891467547491,-0.024065300832789
"8",0.145436280907559,-0.0350076272934222,0.0527845335557257,-0.0195064329263034
"9",0.222850693505171,-0.0443932982613521,0.0438154666727829,-0.0244008771785656
"10",0.199032939894837,-0.0392173157145274,0.0343041795618482,-0.0218552313580919
"11",0.143606950678929,-0.041280069058446,0.0155759249131175,-0.0171957493311005
"12",0.156250483529738,-0.0395227637535905,0.0272600391191443,-0.0272846729024948
"13",0.236100876411066,-0.0370005184527561,0.0437890259062706,-0.0212976872411861
"14",0.179662953283858,-0.0487275507226773,0.025589124561739,-0.0233052208710857
"15",0.148365682720659,-0.0498690335355507,0.0468450812754058,-0.0170240196379314
"16",0.206094631190197,-0.0299903462082413,0.0460830257053,-0.0248111856656924
"17",0.189073945460977,-0.0409977212679758,0.0309795810646831,-0.0276215422473367
"18",0.152160081484632,-0.0358997461019341,0.022839958535024,-0.00716413001241068
"19",0.152697763603621,-0.0440492907311988,0.0584722086680004,-0.0314557998233916
"20",0.142094621763665,-0.0418168726698503,0.0413405484861606,-0.025396714367657
"21",0.192503243335487,-0.0362758977684248,0.0393861926055766,-0.0356879018916499
"22",0.162564772709232,-0.0433318522009792,0.0220837376944201,-0.0272565217037471
"23",0.235259054817091,-0.0370491209139248,0.0904836252224849,-0.0220126214420962
"24",0.176560530557122,-0.0382729842236611,0.0259966130881412,-0.025488995777255
"25",0.161267287175574,-0.042059637280322,0.02387884103075,-0.0242098080681829
"26",0.26127095314877,-0.0363228623231599,0.0577079268180814,-0.0174191502988178
"27",0.146072120380108,-0.0409668081823567,0.0435253594486365,-0.0232370496735799
"28",0.238597863906065,-0.0424847236244325,0.058721845290004,-0.0274816166271613
"29",0.165076205833631,-0.0422672697423807,0.0310587315708323,-0.0247453438785369
"30",0.175409019606453,-0.0400235045116179,0.028119335576116,-0.0249397647506388
"31",0.139215370842983,-0.0378028406275391,0.0409416414181202,-0.0241060805608536
"32",0.181881778105737,-0.0411020803003537,0.0359251658481727,-0.0151014893866579
"33",0.169410259955586,-0.0317369847062639,0.0630919894475551,-0.0175785906828648
"34",0.111948787424334,-0.0410012497713729,0.0354792555037446,-0.0206185837426449
"35",0.20381821970701,-0.0387189486369477,0.0271531070364398,-0.0220778857985829
"36",0.185354658484178,-0.0374453008878294,0.0373989903246191,-0.024963625143911
"37",0.129331444366113,-0.0433438525538627,0.0240632267018158,-0.0184913223422005
"38",0.18624180208455,-0.0353458943743245,0.0541208557996462,-0.0204675576839311
"39",0.149531629310303,-0.0429677433160886,0.0650704598035509,-0.0188181677875018
"40",0.183452274837708,-0.0396473675468341,0.040824390817076,-0.0319499584347971
"41",0.173946312829419,-0.0396743382833429,0.0263851975402845,-0.0160394255056319
"42",0.208381837201048,-0.0396929825023051,0.0253125401111608,-0.0181187112513288
"43",0.194647645286054,-0.0312449566037824,0.0148838305805522,-0.0140712501265905
"44",0.158541554814985,-0.0484396828434898,0.0888979947436557,-0.0257085565315546
"45",0.217333400795561,-0.0445142336726909,0.0901024112557778,-0.0214278045278854
"46",0.1685997310351,-0.0500573874212691,0.0599875909069344,-0.0213158604425055
"47",0.209286746623437,-0.0429210907690942,0.0354800431872099,-0.0226807512142687
"48",0.19700815299024,-0.0353762817758079,0.0309077182775657,-0.0184561474426871
"49",0.187275639315914,-0.0379053640652868,0.0656724131762817,-0.0229173718779913
"50",0.1735959047335,-0.0389686720847349,0.0392677369007013,-0.0171131309055095
"51",0.180314520814079,-0.0428272523379168,0.037879949960491,-0.0183994462605221
"52",0.158263335328404,-0.0408933881179812,0.0447123063010315,-0.0174745645656185
"53",0.184553549537472,-0.0414994841426444,0.070992090650565,-0.0234773243468537
"54",0.174923090231934,-0.0383095495876309,0.0228160937127747,-0.0222791257938396
"55",0.210997559815117,-0.0355078090349297,0.0268319092517005,-0.0292481859153535
"56",0.220319218935562,-0.0357944305441076,0.0458917708901551,-0.0232152782758235
"57",0.172576250287851,-0.0485945688749846,0.0502209970493968,-0.0304692747225443
"58",0.158314230410464,-0.0380197989661962,0.0754172440515012,-0.0203884827946474
"59",0.220280542181655,-0.0423709543690224,0.180259149454184,-0.0189992394934106
"60",0.175160801781556,-0.042696290924541,0.0312796660520215,-0.0279533649244861
"61",0.197767927062447,-0.034903606929374,0.0478941860084761,-0.0266769763761697
"62",0.159043678277624,-0.041105603477591,0.039625694761663,-0.0215692472204226
"63",0.197684107321013,-0.0379949395522549,0.0265692970059831,-0.0314261129702619
"64",0.20043741780118,-0.0422411257133761,0.057708066108368,-0.0194375216316695
"65",0.17651900738797,-0.0354179095975658,0.0577311055706423,-0.0213339475632188
"66",0.124050921488598,-0.0388141766980229,0.0422893241019364,-0.0207738913356334
"67",0.19725544601704,-0.045299042295492,0.031492918662881,-0.0199221664306195
"68",0.195061743194848,-0.0494159029665585,0.0679957370655002,-0.01875327031515
"69",0.164205989344817,-0.0454036290650843,0.0214465339999388,-0.0200104365439341
"70",0.151402424674335,-0.0413279371830931,0.0787433295231806,-0.0214286978894681
"71",0.0977152053883078,-0.0409917170748789,0.0314904951229436,-0.0245390761732666
"72",0.182345653383419,-0.0357237815214027,0.0271095884466119,-0.0314346930130895
"73",0.0657319686197149,-0.0498085920024645,0.0447131457225062,-0.0156791987975012
"74",0.198937256073229,-0.0382352069452709,0.0153638415057578,-0.0242223977775022
"75",0.207680726263217,-0.0322959412562234,0.0360501109115907,-0.0220290750264706
"76",0.177476782515855,-0.0349498040847828,0.0390661713471678,-0.0249421899074468
"77",0.150109455783536,-0.0431660835986163,0.0367303037205275,-0.0224958745322753
"78",0.153162455794281,-0.0354953635762044,0.0689503872371458,-0.0212482279188785
"79",0.233922639025589,-0.0409742932569668,0.0416453677198286,-0.0257711896927472
"80",0.0843743432076215,-0.0423670642964418,0.0643231651191029,-0.0165809978455168
"81",0.16114119390453,-0.0322577249421933,0.0548668190219083,-0.0211851793187294
"82",0.134107610401964,-0.0350421108230458,0.0244293046961624,-0.0224929865156406
"83",0.132310234607951,-0.0365734578250338,0.0954329613121855,-0.0185303508658472
"84",0.134484871821704,-0.0384898528835944,0.0602008947370775,-0.0190578580421525
"85",0.248088722218435,-0.0348783051969516,0.0573230281201154,-0.0189918924231371
"86",0.174767724519806,-0.0356755530040435,0.0324863294653453,-0.022332235102564
"87",0.125604874533145,-0.04396382672394,0.0636604712247612,-0.0163760704149824
"88",0.121793212376097,-0.0362489058919931,0.0695833388001257,-0.0205047746641026
"89",0.164780395782775,-0.04317712712693,0.0805793212793518,-0.0189250367553115
"90",0.153909871215508,-0.0385189627041654,0.041211701526654,-0.0249204663636434
"91",0.123050678601453,-0.0455192730548624,0.106905675123996,-0.0204329546370456
"92",0.15539249553127,-0.0434762314283821,0.0322999442671087,-0.025319922888072
"93",0.199163743120802,-0.0440645682164136,0.0725522156957714,-0.0258670838829793
"94",0.159863198728015,-0.0375690261641373,0.0265963132897856,-0.0180383022811206
"95",0.16203402502741,-0.0432912737103656,0.0429023884911833,-0.0209457534896075
"96",0.173999602488835,-0.0445446250926744,0.0283610888333999,-0.0220402090669377
"97",0.0849164402616815,-0.0243503706205027,0.0157774687548838,-0.0190566391271075
"98",0.175952120042718,-0.0418289176171759,0.0275364198392573,-0.0190668630053676
"99",0.152669296941279,-0.043231308130588,0.0273732911278919,-0.0183634972336545
"100",0.126957454460276,-0.035452109509739,0.0425127157487294,-0.0127411956206889
"101",0.153332356777743,-0.0409725225764375,0.0334019923658429,-0.0231203596713593
"102",0.190391034741737,-0.0431625470870756,0.0260285676835325,-0.0237015157758392
"103",0.192667168719663,-0.0422423651705556,0.0396287270468763,-0.0180861676494624
"104",0.163453269731138,-0.040321186975557,0.0388324686921554,-0.0231834950827179
"105",0.208008786951866,-0.0369065494631146,0.052951426498765,-0.0152149017444089
"106",0.169967172135613,-0.0329285308758402,0.0487378278774062,-0.01495244757636
"107",0.172693666240177,-0.030790903804136,0.0630403647216003,-0.0164169949464308
"108",0.124928577330378,-0.0413812606821356,0.0236383026119544,-0.021827620940242
"109",0.14781903633314,-0.0337929737891854,0.043463734918836,-0.0158948238504571
"110",0.205103145467833,-0.0324578820716491,0.0216085873641373,-0.0285231608883777
"111",0.192538257507005,-0.0429464046441278,0.0589004332413385,-0.0248884058173234
"112",0.181248349073736,-0.0418103937598528,0.0244137911636888,-0.020598385052774
"113",0.191962183720438,-0.0376149731749117,0.0505321995569076,-0.0312185264606897
"114",0.133990108859942,-0.0381314047326305,0.0326536038229639,-0.0294426479836343
"115",0.187421873373517,-0.0401968542062626,0.0283645846013081,-0.0215882627237983
"116",0.163272379505826,-0.0464583908962678,0.0660968232393901,-0.0222566868770114
"117",0.255831601857896,-0.0325573025774179,0.107700801665755,-0.0232159626078559
"118",0.158306570043003,-0.0391644367955136,0.0328697128032062,-0.0227593924990742
"119",0.14273591779774,-0.0433342905622716,0.0562828134921997,-0.0212843271118905
"120",0.191594695641719,-0.046800478460881,0.103389732310077,-0.0265195791078123
"121",0.155333256930505,-0.0397439671998986,0.0333115351776253,-0.0214967984665213
"122",0.179066287266956,-0.0347447991102993,0.0722390380914021,-0.0277491679412642
"123",0.149051563035517,-0.0513085664984126,0.0458342458115845,-0.0276032441944284
"124",0.181772003544094,-0.0427563835995667,0.0956844947287818,-0.021094750593737
"125",0.151565308501752,-0.0339762365888484,0.0693365103667777,-0.0161694119852219
"126",0.155480055685075,-0.0368077288795706,0.0577520444595736,-0.0252333020110006
"127",0.123575434040356,-0.0369450178961994,0.0665758378750102,-0.00642393497131927
"128",0.222225690166782,-0.031050517970008,0.0695929524805619,-0.0231976312192066
"129",0.156539845258471,-0.0455708343409753,0.0424238730622326,-0.0247013799732047
"130",0.138524610723846,-0.053174098326464,0.0565478338632424,-0.0290456270051087
"131",0.193430264481578,-0.0337113902332153,0.0559291238555627,-0.0163374267710544
"132",0.183589891666068,-0.0372015337209409,0.0705840405253873,-0.0184517674566684
"133",0.0976619478491791,-0.0509805718156141,0.0943078222131318,-0.0262010228942398
"134",0.209837041421851,-0.0407275914843214,0.0330690295042308,-0.0144605167819056
"135",0.196848440769346,-0.0380438184111902,0.0332591455920428,-0.0178280201676878
"136",0.197556474692219,-0.0457707402886839,0.0292955585000324,-0.0184634770120848
"137",0.202658614563219,-0.0317398336485329,0.0662356734653052,-0.0253970072100627
"138",0.233815269092561,-0.0385815462722073,0.0654962634165774,-0.0237054884867834
"139",0.115592254228943,-0.0466673057459802,0.100529451244347,-0.0183738167446936
"140",0.162374516523404,-0.0413187305574113,0.0474680394475457,-0.0258097924116046
"141",0.242814533216427,-0.0370862504663942,0.047106947506744,-0.026206548982112
"142",0.119411064225853,-0.037546813456577,0.0574448825254451,-0.021180048782915
"143",0.240036898369022,-0.0407594783096582,0.0472221776984401,-0.0201086259131932
"144",0.147584068452915,-0.041517747435043,0.0592506407214446,-0.0142575975628703
"145",0.194042293264951,-0.0407120517961142,0.0341480518732015,-0.0219747009518829
"146",0.22681093477486,-0.0417570359589818,0.0380707942286951,-0.0241796732026486
"147",0.200550055488365,-0.032816096964845,0.0550935801159607,-0.0213444726172573
"148",0.136828553504933,-0.0446271493873312,0.0270950642168079,-0.0141552753868048
"149",0.144150879512049,-0.03992827558844,0.0249935075805673,-0.021991513184526
"150",0.238691598085981,-0.0347829705330053,0.0657974174747421,-0.0270169669576056
"151",0.218941056396193,-0.0364248281991894,0.0484428364416483,-0.0214291209698465
"152",0.163210850374381,-0.0387633737532765,0.0390644278859207,-0.0156911877655954
"153",0.211397560192033,-0.0344039159638792,0.0467644492301538,-0.0247640185985026
"154",0.163164200569512,-0.0449164980650868,0.0261241699862428,-0.0232340910336507
"155",0.142735413082878,-0.0441108511785333,0.0273505848569835,-0.0241667383798043
"156",0.216535315894315,-0.0420306038945019,0.0514461863791116,-0.0268470865245379
"157",0.161233767076829,-0.0389237140460822,0.0426161405330799,-0.0187655761841696
"158",0.130174432820484,-0.0391723162231064,0.0828891782858454,-0.0203226974760559
"159",0.24232331727042,-0.030872170521053,0.0210455640848591,-0.0205997409156498
"160",0.139684705373204,-0.0385064113083715,0.09283638483414,-0.0168042076689171
"161",0.116965114279948,-0.0425775675303497,0.0546619291817925,-0.0230816212673725
"162",0.207777857973556,-0.0400120926119625,0.056746823467076,-0.0185244593963282
"163",0.136972270919147,-0.0343033454540776,0.0776935263220812,-0.0147403378672033
"164",0.185697770507535,-0.0391567044557571,0.0142516533435259,-0.0229983953581501
"165",0.183723601611022,-0.0389912468679786,0.0579382825834235,-0.0263402725894255
"166",0.187126250545833,-0.0370899928473105,0.0315809839525194,-0.0248976450050545
"167",0.155210271769305,-0.0334421727694441,0.0392708327886076,-0.0247741022656875
"168",0.22966161592966,-0.0373971500348128,0.0348679025416444,-0.0230473388429612
"169",0.259346472199675,-0.0380668175645363,0.0317482920962868,-0.0193387380890773
"170",0.243915944297295,-0.0405057131693983,0.0584509609405555,-0.0210940324014537
"171",0.144971954582742,-0.0328171398869128,0.0656686027049916,-0.0166949022528487
"172",0.19803953794021,-0.040865323325311,0.0293607076258968,-0.0259698460739675
"173",0.16579265197247,-0.0379274631557735,0.0446515336022219,-0.0237263210346806
"174",0.103764923972278,-0.0469952333274769,0.0195941718685332,-0.0201435570851169
"175",0.120942571110617,-0.032825575293605,0.0242508129829246,-0.0153729244135156
"176",0.0844843826077042,-0.053258143468493,0.0502904219879989,-0.0188557608413184
"177",0.156671646328139,-0.050656138062718,0.0268865894940017,-0.0173545528800876
"178",0.209473217397364,-0.0370097438413281,0.0500692094259506,-0.0310413207988429
"179",0.111082840363142,-0.0342103040563776,0.0524809457585997,-0.0172042612191738
"180",0.101851451479489,-0.0432411158701501,0.0655572302405651,-0.021319704223863
"181",0.157494101427232,-0.0386842552290373,0.0441130927527301,-0.0294166853539527
"182",0.229379643393256,-0.04132103273889,0.0284263327017604,-0.0177246473976163
"183",0.163089776577451,-0.0475897974547642,0.0195433846014228,-0.0184781226301269
"184",0.160464574605547,-0.0499956857627529,0.091649755320577,-0.0239946087333286
"185",0.242066155478468,-0.0387087985599862,0.0369362781441258,-0.0227161870053592
"186",0.174426375273518,-0.0441688078762753,0.0230779328974158,-0.0203829175231903
"187",0.147854498583527,-0.0409589783390514,0.042534591981863,-0.0305566544177798
"188",0.227412260100828,-0.0362768339312121,0.0422652543163926,-0.0309345740407394
"189",0.229000525769641,-0.0351922775131443,0.0489122539983341,-0.0261874485093584
"190",0.200403529623922,-0.0404358847383222,0.0157812566804205,-0.0204507994470524
"191",0.184857825805156,-0.0451733404938531,-0.0022717449763616,-0.0189104575192569
"192",0.202543802251217,-0.0426289496216708,0.0266517309566518,-0.0208568553908929
"193",0.201105567337186,-0.0396700550149142,0.0594213711308157,-0.0295418885283314
"194",0.154023598950692,-0.0383415624448118,0.090907992134102,-0.0179939507919868
"195",0.151824633061462,-0.0384295958066902,0.0233294259375424,-0.0227163667741322
"196",0.163950509749095,-0.0462940014803317,0.0311791178277746,-0.0166766213673988
"197",0.143718332695674,-0.0421522783853836,0.0690270748660269,-0.0171390467507819
"198",0.159441923663098,-0.0348372447669388,0.0624129667901089,-0.0328529231394254
"199",0.155897810433693,-0.0437323717708012,0.0248623504266655,-0.0177254896341916
"200",0.243913679745314,-0.0390746352099753,0.0328104501201388,-0.0238615602903495
"201",0.185697890879546,-0.0399507375116905,0.0736818444214151,-0.0206512529216978
"202",0.195591478955546,-0.0420486851828846,0.0283991245021492,-0.0197997541438291
"203",0.145026354752652,-0.0442758029685118,0.0374873017594031,-0.0219221155711883
"204",0.142143777427795,-0.0435952015973469,0.0326610140332658,-0.021236106738572
"205",0.191894393688155,-0.0347586688707371,0.0524255134380879,-0.0206031218905873
"206",0.167032484869483,-0.0355895734115182,0.0398296138480769,-0.0244761853874155
"207",0.163902633191415,-0.0415262350575638,0.0481575774026615,-0.0207352192682831
"208",0.124418732214498,-0.0388874035640798,0.0624566462414231,-0.0160349447431703
"209",0.162972172886036,-0.0424992439983954,0.0469424375807613,-0.0228882426240127
"210",0.127212254298606,-0.0376422415561952,0.0548931955398575,-0.0118377755154123
"211",0.182674460839799,-0.0356734573993138,0.0235501457205109,-0.0191674846619078
"212",0.182023620197682,-0.0464400870946397,0.0434277501382985,-0.0201174127046891
"213",0.148331010078542,-0.0476934676516346,0.0449111801717726,-0.0167445472465808
"214",0.110438553958049,-0.0433013387968501,0.0876994107868099,-0.022978923198164
"215",0.236642865563518,-0.0286965086838847,0.14605249654922,-0.0267246764638442
"216",0.167692581337144,-0.0358951353200258,0.0307213296554567,-0.0278388556201042
"217",0.187331046617417,-0.0383754157199057,0.0536476956675133,-0.0241657173818988
"218",0.127349877729395,-0.0348326700972439,0.0332077649968645,-0.0159051273769224
"219",0.195305958669918,-0.0368901068846021,0.0779817727113084,-0.0207840725123436
"220",0.160248725687169,-0.0332293345176516,0.0832590816435559,-0.0237567754875882
"221",0.243092675288725,-0.035310754039378,0.0503827479490712,-0.0255227966730661
"222",0.202288007050412,-0.0381183127669594,0.0214653860343402,-0.0231882044836349
"223",0.160254313462234,-0.0404439193198749,0.0481917343126922,-0.0254609984459076
"224",0.142205210305997,-0.0374413021741877,0.0539928038761386,-0.0313215003265614
"225",0.150782752254222,-0.0414520804461174,0.0346968990460425,-0.0260114747392146
"226",0.16906177509178,-0.0425196603254015,0.0374119470174333,-0.0215396503537343
"227",0.188416026201495,-0.035719085961207,0.056818273017559,-0.0209874712558768
"228",0.176806484054911,-0.0453232355675784,0.0443155239688538,-0.0185359792139978
"229",0.180556310820553,-0.0459990365323782,0.0188699856724811,-0.0181634351614282
"230",0.15812554812107,-0.0419214651844198,0.0383843374732376,-0.0210120043921562
"231",0.151998905053521,-0.0357457436107135,0.0162696414033772,-0.00819706561437805
"232",0.145624613488864,-0.0348644911183568,0.0261635767545291,-0.0201271543903233
"233",0.179285534782811,-0.0364110799216573,0.0273960916790664,-0.0285950926208778
"234",0.169735003633631,-0.0386656132519348,0.0255218600488002,-0.0209296111334149
"235",0.15825340982948,-0.0380641832709679,0.0278815655164344,-0.0274908179598799
"236",0.169451921833831,-0.0375792368221903,0.0258521756300857,-0.0165001475121889
"237",0.100270398549756,-0.0208222957185783,0.0875588676402847,-0.00857891072794025
"238",0.164947835686342,-0.0382404128655291,0.0756495981541467,-0.0230008206872915
"239",0.209399255789926,-0.0335572717765852,0.0570995099106966,-0.0240051162771592
"240",0.155549806366084,-0.0423499144242243,0.0220684722013087,-0.020946480595911
"241",0.0854539590579621,-0.0227148051462721,0.0111474051286746,-0.0224864688246117
"242",0.127702505763815,-0.0515340970666101,0.0316969134778183,-0.016083167140827
"243",0.154492038967263,-0.0380603660461129,0.0551482427136264,-0.013299225650272
"244",0.192536532704154,-0.0431734765567316,0.0269887807154016,-0.0206171361163477
"245",0.222356996715898,-0.0322876085535048,0.0808962035053103,-0.0237226843700368
"246",0.146183365125084,-0.0252536458563181,0.0537655922759903,-0.0143969434232528
"247",0.142052539603424,-0.0410630921907151,0.0410493053347651,-0.0194422059379743
"248",0.14053842785779,-0.0405787052910288,0.0289931520614395,-0.017136977209719
"249",0.182328177286433,-0.0398517224037519,0.0191721692750168,-0.0246294455473337
"250",0.122061580084248,-0.0447510435071167,0.0513705629835353,-0.019041004177841
"251",0.204046869557847,-0.03665139569823,0.139401360983384,-0.0266879196458803
"252",0.135510814413283,-0.0495424508877972,0.0402478532588116,-0.021007791904562
"253",0.13191689278857,-0.0374620507407885,0.0416590341324718,-0.0207469257097415
"254",0.250341687626699,-0.0296862309108682,0.0357144822512341,-0.0236132227515111
"255",0.172300366223258,-0.0395594226582714,0.105454734934592,-0.0203798637331832
"256",0.193361467536569,-0.0353804585647266,0.0577198236491557,-0.0185967317863731
"257",0.148717570726278,-0.050527474652213,0.0326511830768456,-0.0246933444488315
"258",0.11984405740525,-0.0369337077151212,0.0768353813242816,-0.0121376988294859
"259",0.197431612866689,-0.0390815371631919,0.0583354411833636,-0.0170395638314719
"260",0.202652666672604,-0.0363578809326641,0.0590222019192939,-0.0215396271357312
"261",0.248114227565851,-0.022919995588225,0.067784055328915,-0.0217776329994758
"262",0.169501115596023,-0.046378694894336,0.0373488652678024,-0.0185492547744102
"263",0.179408185227384,-0.0469439254218471,0.0278830920932344,-0.0216619022420592
"264",0.112088623250976,-0.0494206064899039,0.0330933715280294,-0.0153561477351181
"265",0.227305764504672,-0.0368748083553565,0.0387406733198942,-0.0256301846714859
"266",0.157801542924244,-0.0378304412032381,0.0380255733624165,-0.0223057171607847
"267",0.184970394216328,-0.0403443238643906,0.0245801072083012,-0.0278350397799986
"268",0.11189172549298,-0.0420776639547491,0.0194547949122737,-0.0206882440475295
"269",0.214116025368466,-0.0367220944803903,0.0406702465482774,-0.0251120345221697
"270",0.170588753115929,-0.0491826609806751,0.0349262264268685,-0.0240701930201436
"271",0.148735525635361,-0.0415731864916597,0.0377932225240166,-0.0254218149942959
"272",0.146476429532463,-0.02917643704248,0.0313025191215658,-0.0162669154713701
"273",0.232142170031424,-0.0403679717779874,0.0575418960224628,-0.0270751849604127
"274",0.224781248908582,-0.0359429058360598,0.0466578654194742,-0.0276791870021738
"275",0.189264025916019,-0.0387877265544365,0.0494475761731227,-0.0225735923501809
"276",0.147878883007755,-0.0300261186028055,0.0245057195462977,-0.0141330759081176
"277",0.160628574623246,-0.0402899052127312,0.0187720150629162,-0.0189699335877537
"278",0.0936449198009633,-0.0493633016533145,0.0720027917447081,-0.0192204982646426
"279",0.155862460333834,-0.0400270711593437,0.0469492214501352,-0.0300126453660282
"280",0.198075756757601,-0.0352054871951277,0.0391127480675478,-0.0264647586688462
"281",0.139868653270613,-0.0409244071945161,0.0335073025953767,-0.0185305477553943
"282",0.245509863686605,-0.0399652737341007,0.0638596887884821,-0.0207884758954617
"283",0.155519046603976,-0.0437119604506218,0.0352297403452975,-0.0239077661263067
"284",0.131650329715386,-0.0416365779333812,0.0342397112635967,-0.025360716498546
"285",0.219865589793793,-0.0386507648501813,0.0318405617667398,-0.0188508635711154
"286",0.173288542613521,-0.0339534258339226,0.0243240558145549,-0.0235045427188548
"287",0.209791860561235,-0.039919005423268,0.0268944482924757,-0.020800215822812
"288",0.225001401641668,-0.0325327794141931,0.0576700144823041,-0.0186522389894048
"289",0.171739031838709,-0.0409880398765796,0.0249897004557087,-0.0263853447066697
"290",0.197290251237609,-0.0372804119362951,0.0512388672853687,-0.0212379945950973
"291",0.168196608113167,-0.0391140979581778,0.0368879543381735,-0.0243416881780632
"292",0.185553696204635,-0.0387191544934563,0.0307056109118521,-0.0274716480676201
"293",0.192103871163,-0.0337965136532531,0.0415513428370025,-0.0241748759948534
"294",0.217909495486379,-0.038273337476349,0.0350885313843233,-0.0148911763867217
"295",0.283329041661119,-0.0168074025858276,0.0172200379691072,-0.0063162949177293
"296",0.201753382810631,-0.0371149176660231,0.0373892763726845,-0.0142445645248122
"297",0.163032617055929,-0.03654033234349,0.0235964870300208,-0.0217373173904149
"298",0.0963177309252623,-0.0281558670747939,0.0752939416700753,-0.0295106648892861
"299",0.121466599310998,-0.0372707407711395,0.0585062444521111,-0.0141161286379763
"300",0.237144821144559,-0.0366063974643445,0.0948579773384154,-0.0105792491018159
